,Correlation,pvalue
sd_PAI_G,0.5846153846153846,0.0023347355999447273
cv_nlayers,0.5715384615384616,0.004452497544809198
horzcover_shrub,0.5584615384615385,0.006837688755090457
cscore_plot,0.5559194105161175,0.0017035944553084807
mean_cvHgrasslayer,0.553076923076923,0.008660763391563214
mean_sdHgrasslayer,0.5446153846153846,0.009655147636589983
cv_cscore,0.5423076923076923,0.005611671797487581
X100thPerc_plot,0.5423076923076923,0.0020847436207507854
mean_cvH,0.5346153846153846,0.030566635206408784
mean_herbh,0.5269230769230769,0.011523462858542258
mean_maxHgrasslayer,0.5161538461538462,0.0128202556922083
mean_sdH_vegtype_grass,0.5130769230769231,0.03214396133569681
sd_sdH_vegtype_grass,0.5030769230769231,0.10547664656876075
sd_sdH_vegtype_woody,0.48538461538461536,0.01818471806402212
sd_sdH_vegtype_tree,0.48538461538461536,0.007598129251477948
cv_herbh,0.47923076923076924,0.025416095179459232
mean_sdH_vegtype_tree,0.4646153846153846,0.04276978801919943
sd_cvHgrasslayer,0.4646153846153846,0.027784729612289127
mean_CD_Ggrasslayer,0.4530769230769231,0.030249174534398682
mean_PAI_G,0.4530769230769231,0.03387653881094302
sd_sdH_vegtype_shrub,0.4338461538461538,0.0033057360858282357
herbh_plot,0.42923076923076925,0.033745358453262646
mean_cvH_vegtype_grass,0.4084615384615385,0.04234022601341261
mean_sdH_vegtype_woody,0.4076923076923077,0.05402506107581554
cv_VDR,0.3853846153846154,0.30127191476052706
sd_VDR,0.37615384615384617,0.3848819544475436
Y,0.3330769230769231,0.1082423948555284
Cover0p0m_plot,0.29615384615384616,0.17660047439670382
mean_cvH_tree,0.2953846153846154,0.22058265586330705
stdpeakh_plot,0.27718973377534945,0.20411417778183757
sd_cvH_vegtype_tree,0.25769230769230766,0.1811858742415176
gapsize_plot,0.2521209520016844,0.22424631908101642
maxpeakh_plot,0.23225419264758498,0.20481684725940794
cv_ptoh,0.2169230769230769,0.5720587741730655
meanpeakh_plot,0.20250249995254693,0.22287532827050135
sd_cvH,0.17,0.6896853429972551
X,0.11384615384615385,0.5382084845287728
nlayers_plot,0.10695749092186721,0.5896189942393493
sd_cvH_vegtype_grass,0.08615384615384615,0.8786364713187942
sd_ptoh,0.07384615384615385,0.5788546134858495
sd_cvH_vegtype_shrub,0.006153846153846154,0.5406254142711713
VDRpeak_plot,-0.0015411311931921735,0.5988217751933492
cv_maxHgrasslayer,-0.019230769230769232,0.7156140598071844
horzcover_grass,-0.024615384615384615,0.9544097558242586
cvpeakh_plot,-0.0392685456181745,0.8094800187313479
sd_cvH_vegtype_woody,-0.0876923076923077,0.8263560276850721
mean_ptoh,-0.13538461538461538,0.6551875841769182
mean_cvH_vegtype_woody,-0.21846153846153846,0.342512075502525
cv_FHD,-0.28384615384615386,0.3444265383998328
cv_meanpeakh,-0.29846153846153844,0.10796829000363284
cv_CD_Ggrasslayer,-0.3007692307692308,0.25932429807438895
mean_cvH_vegtype_shrub,-0.3130769230769231,0.18310760579602706
horzcover_ground,-0.31846153846153846,0.09733307836738221
VDR_plot,-0.32138812443153625,0.16282339029182188
ptoh_plot,-0.4,0.03134791029315611
cv_CD_G,-0.4230769230769231,0.07851259974502987
mean_VDR,-0.4338461538461538,0.11666125932687164
cv_maxH,-0.536923076923077,0.06886592622145403
cv_maxpeakh,-0.6130769230769231,0.0071086254454437
cv_CD_AboveGgrasslayer,-0.6307692307692307,0.007887298231297744
cv_CD_AboveG,-0.7361538461538462,0.0017143273331416365
cv_stdpeakh,-0.7638461538461538,0.0003008997164412386
cv_gapsize,-0.7676923076923077,0.0003226837038182179
cv_VDRpeak,-0.786923076923077,0.00024063516729315427
cv_cvpeakh,-0.7946153846153846,0.00022878099051378106
