,Correlation,pvalue
mean_nlayers,-0.17153846153846153,0.33540989120303577
mean_cvpeakh,-0.17923076923076922,0.3952072980533286
cv_VDR,-0.18,0.4388715865177711
sd_cscore,-0.18153846153846154,0.35990894990174543
Cover0p5m_plot,-0.19153846153846155,0.3820119427152081
FHD_plot,-0.19384615384615383,0.26017015164132995
mean_sdH_vegtype_woody,-0.1976923076923077,0.3502168952745664
mean_stdpeakh,-0.20307692307692307,0.2575074282834108
mean_cscore,-0.20692307692307693,0.33670749397621363
mean_gapsize,-0.21384615384615385,0.261205871071374
horzcover_tree,-0.2169230769230769,0.21984984078539385
mean_maxpeakh,-0.22076923076923077,0.23799906232124068
sd_sdH_vegtype_grass,-0.22692307692307692,0.47441828903172834
meanH_plot,-0.23,0.275661715939986
mean_maxH,-0.23153846153846153,0.22723902406993596
mean_meanpeakh,-0.2323076923076923,0.2156023166063564
sd_cvH,-0.2323076923076923,0.5314012832901356
sd_VDR,-0.23307692307692307,0.4346769025596176
sd_nlayers,-0.24,0.24074236278003536
cv_nlayers,-0.27307692307692305,0.2617223900103025
sd_gapsize,-0.2784615384615385,0.16750330509993464
mean_sdH,-0.2784615384615385,0.16754969439693868
stdH_plot,-0.2792307692307692,0.19056976332568135
sd_meanpeakh,-0.2823076923076923,0.16496505648172904
sd_maxpeakh,-0.28615384615384615,0.1830296700617443
sd_maxH,-0.2907692307692308,0.18091022829158465
cvpeakh_plot,-0.3004423983254951,0.711056836987271
sd_sdH,-0.3038461538461538,0.2199637422231604
sd_stdpeakh,-0.31384615384615383,0.17264670390551354
X75thPerc_plot,-0.35846153846153844,0.1496414734254021
