,Correlation,pvalue
sd_meanpeakh,-0.41652470783324197,0.036123913035136436
cv_maxHgrasslayer,-0.4211570493476061,0.023193638332459875
sd_cvpeakh,-0.43544010235022884,0.0299118311403341
Cover0p25m_plot,-0.441230529243184,0.021821442793171206
sd_maxpeakh,-0.44161655770271435,0.02656361687267972
sd_maxH,-0.4443187569194268,0.025160901556976617
mean_meanpeakh,-0.4485650699742606,0.022943471569017958
horzcover_tree,-0.44895109843379094,0.01844667738858553
Cover1p5m_plot,-0.4497231553528516,0.020422569979691045
mean_sdH,-0.45088124073144265,0.03109646232185653
horzcover_woody,-0.45319741148862475,0.014328302303761456
horzcover_ground,-0.4562856391648675,0.02330515163028986
propMultiLayer,-0.45782975300298884,0.012775261520272332
mean_VDRpeak,-0.4597598953006406,0.013896007535911229
mean_cscore,-0.46014592376017094,0.03041945043223452
sd_stdpeakh,-0.4609179806792316,0.026708602096690237
mean_maxpeakh,-0.46207606605782264,0.01751756625852497
sd_cscore,-0.463620179895944,0.017369594736840348
mean_stdpeakh,-0.46400620835547435,0.012706781157771976
mean_nlayers,-0.4651642937340654,0.015005378229103274
mean_gapsize,-0.46902457832936884,0.011292292132422459
mean_maxH,-0.4694106067888992,0.015613908070159846
cv_herbh,-0.4701826637079599,0.006472666629517434
Cover0p5m_plot,-0.47751720443903645,0.013733251829194994
sd_cvHgrasslayer,-0.4779032328985668,0.00840254733877525
sd_nlayers,-0.47867528981762747,0.009508908966581634
cv_CD_Ggrasslayer,-0.4871679159272951,0.022474429311114173
mean_cvpeakh,-0.4875539443868254,0.01398590926825483
sd_VDRpeak,-0.4995208266322661,0.004906132315927519
sd_VDR,-0.5118737373372371,0.020835873856027573
sd_FHD,-0.5385097010448309,0.00487407539665649
meanH_plot,-0.5566530386427571,0.0028878007632157777
X50thPerc_plot,-0.5570390671022875,0.005406160999241358
X25thPerc_plot,-0.5813588600526992,0.164229369507368
X75thPerc_plot,-0.5917816284600185,0.0016002399779008099
sd_cvH_vegtype_grass,-0.6126271652746571,0.0031116996532454646
sd_sdH_vegtype_grass,-0.6670571780684357,0.0019395882060910235
