,Correlation,pvalue
sd_sdH_vegtype_tree,0.31221861514040083,0.6475824283799252
mean_sdH_vegtype_grass,0.3051121735959042,0.08860423439830142
mean_PAI_G,0.2985547691064853,0.1334383990876785
X,0.29508320202385174,0.19377730452778275
mean_maxHgrasslayer,0.2931545536446109,0.019894723072776663
X98thPerc_plot,0.2831255820725584,0.23772581135994847
mean_CD_Ggrasslayer,0.27695390725898766,0.08847002495399921
sd_cvHgrasslayer,0.2734823401763541,0.08730461613074733
herbh_plot,0.2584388828182754,0.0761291608951828
mean_cvH_vegtype_grass,0.2568959641148827,0.12292671277649664
maxpeakh_plot,0.2567176151786264,0.28313835803165655
meanpeakh_plot,0.2566184772659979,0.2778037867369118
mean_herbh,0.2472527222186784,0.04435283092223137
stdpeakh_plot,0.23647620215751264,0.20818520960511386
Cover0p0m_plot,0.2360665616190814,0.49125539022668335
sd_cvH_vegtype_tree,0.22322876831294358,0.4642960376653139
gapsize_plot,0.2126959909501474,0.17454783858705344
nlayers_plot,0.21256094247093585,0.37836978659217496
cvpeakh_plot,0.19783629984419357,0.12859910748699188
sd_cvH_vegtype_shrub,0.17473554315922202,0.9086806846716433
sd_sdH_vegtype_grass,0.11494744340275533,0.39689176452135094
VDRpeak_plot,0.10164255951951423,0.34186681777063205
cv_maxHgrasslayer,0.04358745337084346,0.7153756516359724
ptoh_plot,0.04320172369499529,0.7563636627114015
sd_cvH,0.01581491670977506,0.9440314681610245
sd_cvH_vegtype_woody,0.0042430264343298945,0.7992830496070383
cv_ptoh,-0.04358745337084346,0.5476872976850661
mean_cvH_vegtype_woody,-0.07444582743869724,0.82735308966283
mean_ptoh,-0.09527522993449854,0.5841970037560071
mean_cvH_vegtype_shrub,-0.138862683305342,0.5765023604007673
horzcover_grass,-0.1415627910362792,0.7009805331538292
cv_CD_Ggrasslayer,-0.1693353276973476,0.47953512525729214
horzcover_ground,-0.1820644070003373,0.20833703156671562
cv_FHD,-0.1832215960278818,0.32125242785151414
sd_cvH_vegtype_grass,-0.18669316311051534,0.4289745606312988
sd_ptoh,-0.2611389905492126,0.44784192008971935
cv_CD_G,-0.26962504341787236,0.14127235282537853
cv_meanpeakh,-0.2927688239687627,0.14401732015560537
VDR_plot,-0.358616059673077,0.05883385981191849
cv_CD_AboveGgrasslayer,-0.3652860030282191,0.04605520436160457
cv_maxH,-0.3799437307104496,0.07924791487291886
cv_maxpeakh,-0.4470606943080316,0.018029717733951612
cv_gapsize,-0.4894909586513305,0.42579801227001174
cv_stdpeakh,-0.5006771192509275,0.4200530991948422
cv_cvpeakh,-0.5053058753611056,0.46025135954097246
cv_VDRpeak,-0.5080059830920428,0.4195808943526972
mean_VDR,-0.5122490095263728,0.11451622439571428
cv_CD_AboveG,-0.5257495481810588,0.17762931428299786
