Site,max(maxH),mean(maxH),sd(maxH),cv(maxH),median(maxH),iqr(maxH),mean(sdH),sd(sdH),mean(cvH),sd(cvH),cover_ground_maxH,cover_grass_maxH,cover_shrub_maxH,cover_tree_maxH,cover_woody_maxH,mean(sdH)_grass,sd(sdH)_grass,mean(cvH)_grass,sd(cvH)_grass,mean(sdH)_shrub,sd(sdH)_shrub,mean(cvH)_shrub,sd(cvH)_shrub,mean(sdH)_tree,sd(sdH)_tree,mean(cvH)_tree,sd(cvH)_tree,mean(sdH)_woody,sd(sdH)_woody,mean(cvH)_woody,sd(cvH)_woody,mean(coverG),sd(coverG),cv(coverG),median(coverG),iqr(coverG),max(coverG),mean(nlayers),sd(nlayers),cv(nlayers),median(nlayers),iqr(nlayers),max(nlayers),propMultiLayer,mean(gapsize),sd(gapsize),cv(gapsize),median(gapsize),iqr(gapsize),max(gapsize),mean(maxpeakh),sd(maxpeakh),cv(maxpeakh),median(maxpeakh),iqr(maxpeakh),max(maxpeakh),mean(ptoh),sd(ptoh),cv(ptoh),median(ptoh),iqr(ptoh),max(ptoh),mean(cscore),sd(cscore),cv(cscore),median(cscore),iqr(cscore),max(cscore),mean(FHD),sd(FHD),cv(FHD),median(FHD),iqr(FHD),max(FHD),mean(VDR),sd(VDR),cv(VDR),median(VDR),iqr(VDR),max(VDR),mean(VDRpeak),sd(VDRpeak),cv(VDRpeak),median(VDRpeak),iqr(VDRpeak),max(VDRpeak),mean(meanpeakh),sd(meanpeakh),cv(meanpeakh),median(meanpeakh),iqr(meanpeakh),max(meanpeakh),mean(stdpeakh),sd(stdpeakh),cv(stdpeakh),median(stdpeakh),iqr(stdpeakh),max(stdpeakh),mean(cvpeakh),sd(cvpeakh),cv(cvpeakh),median(cvpeakh),iqr(cvpeakh),max(cvpeakh),mean(herbh),sd(herbh),cv(herbh),median(herbh),iqr(herbh),max(herbh),25thPerc_plot,50thPerc_plot,75thPerc_plot,98thPerc_plot,100thPerc_plot,meanH_plot,stdH_plot,Cover0p0m_plot,Cover0p05m_plot,Cover0p5m_plot,Cover1p0m_plot,Cover3p0m_plot,nlayers_plot,gapsize_plot,maxpeakh_plot,ptoh_plot,cscore_plot,FHD_plot,VDR_plot,VDRpeak_plot,meanpeakh_plot,stdpeakh_plot,cvpeakh_plot,herbh_plot,Treatment,Soil
5C,8.29048095703125,1.722695764425321,2.191731914821939,1.2722687081970536,0.3437985610961914,3.2223878982663154,0.5094871862272318,0.697414230182453,0.46959765652711194,0.3680375868983247,0.09149473317663445,0.4455471402454949,0.19152084965613303,0.27143727692173764,0.3991468616697136,0.0327269265611816,0.032604850478314136,0.27862053833996214,0.19592724748221502,0.465757062722696,0.3013758576966809,0.7225415939020542,0.43200076174221125,1.4946495702572649,0.5418226646081215,0.6046022199193375,0.36801234490977874,1.2087049623448076,0.6315754494999622,0.6543162808461458,0.4156062495609891,0.44707784061945244,0.323626796923438,0.7238712535495702,0.44871794871794873,0.6121794871794872,1.0,0.8767302167667799,0.7421830813264136,0.8465353048551796,1.0,1.0,4,0.1903891355445286,0.7351963088708975,1.611059651391456,2.191332616815902,0.0,0.0,7.45,1.3733742491512144,2.0166159046734853,1.4683658921956728,0.05,2.5,8.5,0.48665356122586256,0.5378046070799428,1.1051077191857646,0.35613910651453656,0.8685339118397578,7.645633091580193,0.12987235570645078,0.09597822270163034,0.7390196487893773,0.09375,0.125,0.53125,0.8774110673649664,0.626786007897982,0.7143584474952436,0.6813836320537404,0.9623574860645059,2.632573232243955,0.7158518358502387,0.2692063245407425,0.3760643069679329,0.793035089969635,0.42491271098454797,1.0,0.08374687263895765,0.17556532960516036,2.0963807253083058,0.0,0.0,0.7142857142857143,0.9890394213748875,1.4255042513571203,1.4413017525383292,0.05,2.0,7.5,0.37755271571586285,0.8260252334158513,2.1878407942309654,0.0,0.0,3.725,0.2604490438467476,0.598641618760981,2.2984980475229975,0.0,0.0,10.0,0.7261364304562749,0.9447195716579175,1.3010221385866756,0.30398582416704073,1.1391448764428198,6.042156802104384,0.14593500643968582,1.3220771551132202,3.523460865020752,6.471798686981194,8.415186882019043,1.9691235,1.991712,0.7145150678245015,0.4665824332964885,0.24733524085435998,0.21340378426704365,0.128207699593303,3,2.45,4.0,0.6122588663197797,0.59375,1.9420211461587855,0.9912549,0.375,2.183333333333333,1.628052688200095,1.3410704390329853,0.9139646970100057,Inside,Red
5D,8.785916385650635,2.1994080020675635,2.4590725995678064,1.118061131566378,0.6315482521057129,4.420545075784127,0.6112858887540709,0.7530101640302679,0.4317868447154364,0.34905253108546896,0.14627775359164127,0.33791902481497604,0.147845015237266,0.3679582063561167,0.473487157161515,0.03006890404466297,0.03358568276552379,0.2582169584412723,0.2115602965693871,0.5104951109167833,0.31435710390999705,0.7125979644619077,0.4499890101962232,1.4285613623772997,0.6078286045589112,0.4783574664145661,0.31416445914642976,1.2516788397773513,0.6438848068444694,0.5310580228815885,0.375577019726942,0.4197870370976222,0.3364120077337628,0.8013873178640568,0.41304347826086957,0.6725408572309591,1.0,0.8878537222464084,0.8134457574849977,0.9161934416706089,1.0,1.0,3,0.23648236830648672,0.9520461471484545,1.8309664468106124,1.9231908582316926,0.0,0.0,8.45,1.880383108402264,2.360040570519747,1.2550849664486945,0.05,4.0,8.5,0.4764511396269822,0.4713551469173205,0.989304270079716,0.39362837000076756,0.9062267098257097,5.335595560257751,0.13979919460165433,0.09694623601690279,0.6934677720650871,0.09375,0.15625,0.53125,0.9074088165409607,0.6665449327662238,0.734558581111313,0.6931471805599453,1.2229915270287792,2.469734828528326,0.6892150624377452,0.32303286094661204,0.4686967516409882,0.8211420774459839,0.6071503162384034,1.0,0.1053734376349431,0.19315500162683097,1.8330521046110244,0.0,0.0,0.7692307692307693,1.377402408939196,1.7785473301517452,1.2912329168361845,0.05,2.525,8.5,0.49176921742495144,0.9440222753643164,1.919644910487678,0.0,0.0,4.2250000000000005,0.3234114526760612,0.6683453841974141,2.066548289082543,0.0,0.0,8.0,0.7707177894757246,1.0724151220909763,1.3914498104688608,0.21801662447654263,1.175258149575304,6.36719424058906,0.2837030291557312,2.8713231086730957,4.65949547290802,7.784033050537108,8.936150550842285,2.8545268,2.2724752,0.6851050935783609,0.46084432233744127,0.318222050364705,0.3014549164053754,0.22855420380613414,3,4.95,8.0,1.0201801935481836,0.625,2.088984854989973,0.99122894,0.375,4.3500000000000005,3.277956680616753,1.3270462131859353,0.8112974364296978,Inside,Red
5E,7.855603218078613,1.1510978517855608,1.928250888670898,1.6751407238575178,0.15691568791866303,0.9235540497799732,0.3399974999835303,0.6188695714997996,0.41664441167683763,0.3454671169362656,0.14035698737483673,0.5434044405746626,0.14932520679146713,0.16691336525903352,0.24936874183717894,0.031117653399057497,0.03217976664855925,0.2709735818119709,0.20001003384450355,0.39880075414526567,0.254160718101428,0.7424199038312201,0.3963176925045366,1.578885090812831,0.5363669516561864,0.5994439318343062,0.382710454038656,1.2396150654644897,0.667466215187901,0.650600044448924,0.4199074140448624,0.33210866198027117,0.3085480645253153,0.9290575641283471,0.234375,0.5432203389830508,1.0,0.639878101872007,0.6955631406704561,1.0870244483059175,1.0,1.0,3,0.11327818894209839,0.45854157596865475,1.3369776008000802,2.9157172890500864,0.0,0.0,6.95,0.91302568567697,1.7725351427166882,1.9413858454621988,0.05,0.5,7.5,0.3393566345875181,0.4692921191272889,1.3828877095557748,0.06262717797140427,0.6878085867952457,4.133155259546035,0.10732205050065302,0.08152950587958419,0.7596715260214685,0.0625,0.03125,0.53125,0.6845163631329927,0.564142114294814,0.8241470104714042,0.5675496779575402,0.5820888299792081,2.591089508676675,0.7953847065362204,0.2302087924830294,0.28943075041705757,0.8692691326141357,0.2759908437728883,1.0,0.05061271468988009,0.14351844241997644,2.8356203238525888,0.0,0.0,0.7,0.676530982440865,1.312937730871176,1.9406912099342604,0.05,0.5,7.5,0.23358386911914433,0.6793488983385102,2.9083724869374183,0.0,0.0,3.475,0.15137597395985053,0.4800421727828331,3.17119130748024,0.0,0.0,11.0,0.524309144529702,0.8657294335571004,1.651181259357297,0.06532854389580303,0.746652220926191,6.572533519216986,0.10772959887981415,0.4651227295398712,3.3512001037597656,6.164089145660402,7.970311641693115,1.7157216,2.0232525,0.6648653200853358,0.35448725492582805,0.14636648478541872,0.12071786738798003,0.07812506032094009,2,5.45,5.5,0.9042780157661982,0.5625,1.534601117460947,0.99612963,0.4954545454545455,2.775,2.725,1.018348623853211,0.8225401060045437,Inside,Red
6B,7.9295263099670406,1.2576135377789261,1.7650922552209272,1.4035251706484173,0.37602556824684125,1.5330361905197307,0.36129558236214293,0.5374521030518012,0.47792727417157005,0.34252701376691547,0.031171092729647368,0.5191118850674793,0.290727035263387,0.1589899869394863,0.3195472355245973,0.03720067996001398,0.035667256694817115,0.3131371948701366,0.2040515235363953,0.4018766770206836,0.2605036195859152,0.7365837842890172,0.3700609588379218,1.4161134090556111,0.4520703097511523,0.5430008587898562,0.3366513281396032,0.9885060084176729,0.559638158826838,0.6502819257670327,0.3931011915461117,0.47565465745693714,0.29038294333770126,0.6104911174216574,0.4731182795698925,0.5050908926620502,1.0,0.8740966478014802,0.5960210361661252,0.6818708636684877,1.0,0.0,3,0.11336525903352199,0.4157727470613844,1.2255316214037477,2.947599692537835,0.0,0.0,7.45,0.9258424031345234,1.6023323220367764,1.7306750226733352,0.05,0.45,7.5,0.4681112671148216,0.5063081792138401,1.0815979336161743,0.37431269982739057,0.7687078498978643,8.765958402857404,0.11528080104484109,0.0822776968472479,0.7137155198569805,0.09375,0.0625,0.5,0.847808885309852,0.5312225100055258,0.6265828528222818,0.6829081047004717,0.5890430085887768,2.553719302648706,0.7007338924048826,0.25010056903763145,0.35691233398073435,0.7548953890800476,0.3902509013811748,1.0,0.04974488390816728,0.14150034632132671,2.8445205859269223,0.0,0.0,0.6666666666666666,0.713287621535336,1.1891382811028772,1.6671231144363379,0.05,0.45,7.0,0.21070231024111713,0.6211100279907772,2.947808342870138,0.0,0.0,3.725,0.15770756029990646,0.5037458754367388,3.1941770862397747,0.0,0.0,8.333333333333334,0.7341648811220012,0.8900904568872275,1.212384955715847,0.43441497160208575,1.0488068129249857,7.243037920754874,0.11189799197018147,0.49511581659317017,2.42045259475708,6.025473508834837,8.03311824798584,1.4446446,1.7681314,0.7068178374211074,0.4980042465505348,0.21195092543537616,0.1594710067629843,0.07979240345928502,3,2.45,4.5,0.7330525288276488,0.59375,1.7762107667327331,0.99150395,0.4444444444444444,2.35,1.8197985236466885,1.2913517455167742,0.9939713926217645,Inside,Red
6C,3.6692068195343017,0.3789249087868044,0.5031743551475977,1.32789991758156,0.15689691439270975,0.28260572463274025,0.09568949899854054,0.15682097295235206,0.3601667212523316,0.27017115221104143,0.008535098414910295,0.7777390698484584,0.21067758230273473,0.0030482494338965336,0.09850200313534227,0.03211784180475233,0.02867763842674242,0.2697309057510464,0.173392901692516,0.32232583352218686,0.19140789880324,0.692103653096929,0.30226724153725487,0.9196659684181213,0.20048129057492634,0.4926351296636444,0.19061285886098636,0.4847817618488791,0.20550856900495715,0.6812910350582706,0.3443525182725654,0.3735906294691273,0.273212820302545,0.7313160415473502,0.2857142857142857,0.3970760233918129,1.0,0.6172269639435638,0.49335529984382365,0.7993093767188915,1.0,1.0,2,0.003570806479707368,0.007385472914126458,0.12573030414195072,17.0240017943146,0.0,0.0,2.95,0.1818759797944609,0.3799172059571273,2.0888806008713954,0.05,0.05,3.5,0.3047469971483538,0.431067775569045,1.4145103302172886,0.18592113348042277,0.4362274235247886,6.229088227418012,0.07971716599895488,0.029621806372732012,0.3715862951415052,0.0625,0.03125,0.25,0.6153351025082177,0.27207804915687733,0.44216240557029457,0.594880254188934,0.2474928442706496,1.906194853898247,0.8776318912791466,0.19748165261989095,0.22501649561989123,1.0,0.17954196532567346,1.0,0.001485295825349823,0.0251117240540331,16.906883884978726,0.0,0.0,0.4916666666666667,0.17818324333739766,0.3616698162043936,2.029763346037855,0.05,0.05,3.5,0.0036927364570632287,0.06286515207097536,17.024001794314604,0.0,0.0,1.475,0.005260368652416731,0.0919536656913537,17.480460356919686,0.0,0.0,3.0,0.41202202664606347,0.6260774333363996,1.5195241828034955,0.10821044530577618,0.6240688906271852,4.486708667757441,0.08909392356872559,0.13903605937957764,0.4155091941356659,2.202856178283691,3.7407643795013428,0.37926245,0.5260492,0.5297469722494116,0.3903206439884553,0.07663617909146918,0.035936048529775624,0.0005725475060862142,1,0.0,0.05,0.02408873933230917,0.3125,1.0365191157158384,0.9962496,0.0,0.05,0.0,0.0,0.916660490591403,Inside,Red
6D,6.4348449230194085,1.1057814073584802,1.4879891166726888,1.3456449048345247,0.3113279271125794,1.4655939855178197,0.30291943615919736,0.4367020862402077,0.4813841211583027,0.3001597677999737,0.02097841225626741,0.6151636490250696,0.22162256267409472,0.14223537604456823,0.29883356545961004,0.05145713072711799,0.03180673966653393,0.3890974702135082,0.16382291089023843,0.4824173330144379,0.2927904506895356,0.7378606410667318,0.42093236912053794,1.1554812790046252,0.37251541428891655,0.4808948571068968,0.2977566561942113,0.8659135653804817,0.42327733954186386,0.6215844374947661,0.4140461988821346,0.49789699664361636,0.2872885580599229,0.5770039988121433,0.5043944183177858,0.49095085003225336,1.0,0.8894498607242339,0.559141655522187,0.6286376334545786,1.0,0.0,3,0.10315111420612813,0.33697336350974927,1.0330126243950644,3.065561662309779,0.0,0.0,5.95,0.8023285167130919,1.3330187539095393,1.6614375859037542,0.05,0.45,6.0,0.5151614701975608,0.7093862058159455,1.3770172011192936,0.28077182426271763,0.8073828146933919,47.03981615381939,0.10793327820334261,0.07191403557744983,0.666282325289576,0.0625,0.0625,0.46875,0.802145989294633,0.4783543846068839,0.5963432978422354,0.6730116670092565,0.4707959722587889,2.4244211157806292,0.7449527030436498,0.26046531698540737,0.34964007234449307,0.8301753997802734,0.3843171993891398,1.0,0.047154384182249647,0.14002955371164888,2.9695977614815354,0.0,0.0,0.6666666666666666,0.6319238915970288,1.0095268314889128,1.5975449653242062,0.05,0.45,5.5,0.16954333255177176,0.5195090278033481,3.064166664558813,0.0,0.0,2.975,0.12670851797194,0.38960286044777226,3.074796128023935,0.0,0.0,5.666666666666667,0.6683132772918773,0.7598254479049407,1.1369300502062247,0.5036183443441382,0.9039942070856486,5.639649913402855,0.10798192769289017,0.24915215373039246,2.0522820949554443,4.875250568389893,6.654866695404053,1.143341,1.4566982,0.6731695572653255,0.495544911231293,0.16769670004687753,0.14446299719573727,0.06397696744200618,2,2.45,2.5,0.508534008825335,0.5,1.5833580408267873,0.9902005,0.49000000000000005,1.275,1.2249999999999999,1.0408163265306123,0.9414344018331363,Inside,Red
6E,7.3490680313110355,0.6821877641917126,1.2487204568192316,1.830464459148975,0.19961168378591537,0.2889481468995414,0.18112237196836067,0.3818439927200835,0.3588139354124564,0.29504790086900656,0.054660980067891024,0.7138132126381757,0.16267734354600052,0.06884846374793281,0.16232918443728783,0.03312340145337641,0.024715447310683,0.2545772062465895,0.14681015804338593,0.410059832742158,0.26307660730698373,0.7379584155644239,0.36140443555262025,1.3184173057272597,0.5267634337807108,0.5436740902610625,0.420409179567274,0.8868176428447043,0.5372120517517748,0.6778214771812593,0.43601435240942293,0.5866053208318834,0.33592875423488777,0.5726657128825505,0.6911764705882353,0.6280348144754925,1.0,0.8204369396814344,0.47777312656039506,0.5823398526471864,1.0,0.0,3,0.03681782574636609,0.12929323700931325,0.6930981545806217,5.3606682809766495,0.0,0.0,6.95,0.6276655931760815,1.117279905354965,1.7800560003637638,0.5,0.45,7.5,1.137860301201441,1.0763868912066024,0.9459745542313672,0.7921985633653393,2.1867422144397066,6.913858621715282,0.08536154147445382,0.05277098117715742,0.6182055790657226,0.0625,0.03125,0.46875,0.5686401045532204,0.42793828728118954,0.7525643792173609,0.49260365753958385,0.42954502440272807,2.4510683934461253,0.6054937365526555,0.26958711206888947,0.44523517882078933,0.602502167224884,0.4810487031936646,1.0,0.016305324057016214,0.08481296936351346,5.20155067553032,0.0,0.0,0.6666666666666666,0.5606137754954014,0.9290405915500952,1.657184736013887,0.5,0.45,7.0,0.06597169897889225,0.35409183061108035,5.367329265301665,0.0,0.0,3.475,0.051535191712388836,0.3003620329170329,5.828289813945276,0.0,0.0,6.333333333333333,0.8406891057524194,0.7397293342465937,0.8799083147206167,0.9397982177396431,1.0930750309502661,5.568010988773829,0.11574041843414307,0.15899629890918732,0.29265375435352325,5.230139884948731,7.3948774337768555,0.66673845,1.2717477,0.7711541866585383,0.6156690703181049,0.10062310352250232,0.07401252977078972,0.03587930012892049,2,3.5,4.0,0.7305055391740575,0.53125,1.3160279690841308,0.98527175,0.4375,2.25,1.75,1.2857142857142858,0.9950167769118907,Inside,Red
6A,6.302788734436035,1.1284625535991504,1.4865192387172126,1.31729602721514,0.2893562132120132,1.692499067733685,0.34100057846883836,0.48467382747160553,0.5019751221852415,0.3811859208566578,0.02837743732590529,0.5543175487465181,0.2621866295264624,0.1551183844011142,0.31972493036211697,0.03671200456426676,0.03207708629621033,0.3181006163883723,0.19145113139744757,0.4719453879955483,0.291149706734753,0.8226882394347788,0.4419422346417754,1.2694349560842721,0.3525715203415695,0.616972284788416,0.3756809884728048,0.9424780981243468,0.4392396244092297,0.7536527270278135,0.4589966223960693,0.44634824518184435,0.27828031636789047,0.6234600883319655,0.43548387096774194,0.46543896838014504,1.0,0.8573293871866295,0.5989460091412233,0.6986183118097647,1.0,1.0,3,0.11664345403899722,0.38487987465181056,1.09805846137397,2.8529900722072075,0.0,0.0,5.45,0.7926444986072425,1.351041698715809,1.7044736967073226,0.05,0.5,5.5,0.4548291382525975,0.5292994973023707,1.1637326037110989,0.3105902325175446,0.7821035008713827,6.52727443980237,0.1079686411908078,0.06873071655397656,0.6365803607041053,0.0625,0.0625,0.4375,0.8081042109810846,0.4909990844160691,0.6075937703875695,0.6746201802285571,0.5698335256548934,2.3695180796245645,0.7434688117333473,0.24296943134555407,0.326805143014792,0.8027319014072418,0.3546323776245117,1.0025783777236938,0.05375813556752363,0.14881709405369065,2.768271118085316,0.0,0.0,0.5454545454545454,0.5995096332404829,0.9898928748560922,1.6511709236522207,0.05,0.5,5.5,0.19287673255135268,0.5501699081275858,2.8524431166475988,0.0,0.0,2.725,0.13987629039819385,0.39895872372131697,2.852225510024453,0.0,0.0,6.0,0.6481343645077506,0.8264932633339483,1.2751881532491476,0.3250016623965656,0.9494987365520131,5.1841127348165,0.09698936529457569,0.3025090843439102,2.000523865222931,4.612179737091065,6.381947040557861,1.1266795,1.3931102,0.6975044608011497,0.4801513816801892,0.17681084299190866,0.14238436097616916,0.06087875908673366,1,0.0,0.05,0.010745925445879004,0.46875,1.5985045052798124,0.9906348,0.0,0.05,0.0,0.0,0.957059911516702,Inside,Red
7E,9.996186065673829,0.9327213346250276,1.854881144316151,1.9886766555649227,0.15516096413135527,0.7994817407677574,0.28884427820882885,0.6249796461056633,0.4483751838786298,0.3920166938381741,0.06530825496342738,0.56478578892372,0.2878787878787879,0.08202716823406478,0.21377568791361895,0.02637028229048754,0.03398532788880143,0.24485253925830933,0.22011844767635433,0.3611446894971227,0.2022438792855695,0.7856335536616699,0.353797907714461,2.0722990409093422,0.9330042414261981,0.6660733818666008,0.4964300576091947,1.1059996695009244,0.970990677528745,0.699257750593537,0.4295574600719355,0.32188681640822997,0.2502844151982321,0.7775541042377181,0.26,0.38524590163934425,1.0,0.6361894810170672,0.6309667914613007,0.9917906697428933,1.0,1.0,4,0.06313131313131314,0.2847222222222222,1.1960598705864376,4.200795643035293,0.0,0.0,9.95,0.6529780564263323,1.80570972563198,2.7653451871176267,0.05,0.5,10.0,0.4255766714283641,0.901740626537356,2.118867614408566,0.05647749882101409,0.5479494096039669,8.845595221689646,0.09070772378962035,0.0535779851835996,0.5906661852508145,0.0625,0.03125,0.53125,0.6659516659101146,0.42475859200337385,0.6378219527732284,0.6036372515003262,0.45701377101695706,2.667572121127681,0.8433243242118057,0.26429864559219124,0.313400951453893,0.9879791438579559,0.18195049464702606,1.0,0.02677045025322748,0.10632662220790616,3.971790582606555,0.0,0.0,0.7272727272727273,0.49868004760246143,1.3589049004437928,2.725003550828019,0.05,0.5,9.0,0.15015769210078228,0.6321822874876748,4.210122562774666,0.0,0.0,4.975,0.09964684471525846,0.4815836098296924,4.832903753308204,0.0,0.0,10.333333333333334,0.46185089883982394,0.8966165934491869,1.9413550903581667,0.0866801053121793,0.6288090796292068,7.334525825448424,0.07463179156184196,0.1504712849855423,0.9837681651115417,8.050716552734375,10.035538673400879,1.0829916,1.9579436,0.5210889572918759,0.33787520058013326,0.10498777232611424,0.06561041936678241,0.02957966888847798,4,4.95,8.5,1.116391917436465,0.71875,1.2560118256116695,0.9982751,0.29411764705882354,5.1375,3.188921251771514,1.6110463678417926,0.8627570238941089,Outside,Red
7B,6.761423978805542,1.2279547936953135,1.5597981002303347,1.2702406540035545,0.24180019676685333,2.3570959377288827,0.2850924295825745,0.40965213472381046,0.3995192053500653,0.2911620201914619,0.4126251632564214,0.12564214192424902,0.2867218110579016,0.17501088376142795,0.40513713539399215,0.0416403626587451,0.04375915453459414,0.2875459999980177,0.23613282755232565,0.4097792292064672,0.25428898523697285,0.46845443424432415,0.32850422247964045,0.9277594570459714,0.42296519312243297,0.3669687708098714,0.2232725663387933,0.6603641130169063,0.41243585911237507,0.39783648100755975,0.2859819922827318,0.23855696945075894,0.2842573300734429,1.1915700083208722,0.07317073170731707,0.47285760834147955,1.0,0.49255550718328256,0.6351079283201226,1.289413922000461,0.0,1.0,3,0.07270352633870265,0.21375272094035697,0.806575353753338,3.7734039136671167,0.0,0.0,5.95,0.8406617326948194,1.3932798152274997,1.6573608159386672,0.0,1.5,6.5,0.27546067879554853,0.3936037811247827,1.4288928018540241,0.0,0.7056041736079833,2.361416164295698,0.10096049194601654,0.08502096780268617,0.8421211719941577,0.0625,0.125,0.46875,0.6191003847720007,0.6624013847964879,1.0699418076447067,0.34883209584303193,1.190445768590424,2.51477919693873,0.782493438915028,0.3296035104046114,0.4212220754996049,1.0,0.4505872130393982,1.0,0.03329123337601788,0.12027138809418415,3.61270448396257,0.0,0.0,0.7,0.7316877086054274,1.2253575006875375,1.6747001299543878,0.0,1.025,6.0,0.10800887920833575,0.40767851519598136,3.774490747280323,0.0,0.0,2.975,0.09192212459798496,0.3565896999948612,3.8792586828729374,0.0,0.0,5.666666666666667,0.5325126028626661,0.8499479288617491,1.5961085696237483,0.0,0.9957189884126163,5.0168073914120646,0.814417839050293,1.8868932127952576,2.8841463923454285,4.757276515960691,6.83372688293457,1.932854,1.3241563,0.3839356509489468,0.2764722394673308,0.21052085964982087,0.18441390151536236,0.06107065848561386,2,1.95,2.0,0.43573572162679525,0.5,1.4977452403224314,1.0,0.48750000000000004,1.025,0.975,1.0512820512820513,0.5797969467794413,Outside,Red
7C,6.734389972686767,1.156705036431194,1.6459259898141747,1.4229435664016683,0.08694811195135116,2.3435278518994656,0.27993611055874584,0.44359318290854644,0.3940329441532033,0.2975534224460413,0.43797909407665503,0.16820557491289198,0.2059233449477352,0.18789198606271776,0.3376306620209059,0.03393272020665838,0.039638239474733925,0.25346314910511014,0.22998012114811148,0.4287507418977128,0.2802846037435884,0.5088477395982071,0.33846605138866565,0.9896039465225552,0.44161865447978255,0.3940413344201845,0.24452985446177775,0.7743895284960722,0.45194832660448825,0.42005895975165997,0.29658777989663704,0.21287509938455465,0.27287428798418417,1.2818516058153058,0.038461538461538464,0.43550943104514545,1.0,0.47012195121951217,0.6583523826131109,1.4003863910317795,0.0,1.0,3,0.08763066202090593,0.2714067944250871,0.9157842919386101,3.3742128448865425,0.0,0.0,5.95,0.8425130662020907,1.4836022703856266,1.760924939803557,0.0,1.0,6.5,0.25853003297686616,0.3954426255087786,1.5295809966657286,0.0,0.6557905249810274,3.462831491360628,0.09665178571428572,0.08336469587654133,0.862526183664908,0.0625,0.09375,0.4375,0.5674313646929008,0.654649341984752,1.153706655498422,0.2337916587064593,1.076081579695845,2.4241355356886674,0.8014301315066811,0.3197728809114665,0.399002818012715,1.0,0.3632822930812837,1.0,0.039350603519593075,0.1288256190872313,3.2737901725722627,0.0,0.0,0.7272727272727273,0.7046109175377469,1.2651176596235991,1.7954840439380861,0.0,1.0,6.0,0.13695028270698495,0.462624985939841,3.3780506092832296,0.0,0.0,2.975,0.11667285607793225,0.4304592369158744,3.689454868820104,0.0,0.0,10.0,0.4812719028885897,0.8548470693127079,1.7762247581500674,0.0,0.6436502530510114,5.556235120776519,0.650108128786087,2.105273723602295,3.2049912214279175,5.451708869934082,6.964574337005615,2.091918,1.5164523,0.4147260783773868,0.24475562903626463,0.17854409952839015,0.1558081455932221,0.07125968789689292,2,2.95,3.0,0.5885705149368496,0.5,1.4345193096573379,0.99943006,0.4916666666666667,1.525,1.475,1.0338983050847457,0.5592286453841672,Outside,Red
7D,9.162519340515138,1.7714933280680032,2.02625828696068,1.143813671130517,0.9892170548439022,3.0680218783393505,0.4434769115427455,0.5474178147347039,0.4408261860100101,0.3156771042246861,0.2173534279989546,0.19635856781949648,0.32189215088422335,0.26439585329732557,0.49821413015071,0.03241457267711283,0.040610421805198894,0.25015992352381244,0.23643413508241518,0.4329369482019707,0.24607553718340955,0.5866232445050497,0.33538011832114184,1.12616375524833,0.5523475882780483,0.4049255680543983,0.24972030133743234,0.8367035863136938,0.5335495893907363,0.4724476759986404,0.30689886516989723,0.34940675133093574,0.31046266723561605,0.8885422678669584,0.31111111111111106,0.6024303524303526,1.0,0.7092952347765484,0.7091623555217691,0.9998126601614331,1.0,1.0,4,0.1273630107152191,0.43008537329035634,1.2068591721678266,2.806092108956842,0.0,0.0,8.45,1.3162209251676975,1.9271015132853393,1.464117061533428,0.05,2.5,9.0,0.3727523063305982,0.41432443125813495,1.111527478761368,0.09160450802688705,0.8152452199636389,3.3578487628537084,0.13030860702151756,0.09211491142550145,0.7068981361322566,0.09375,0.125,0.5625,0.8524676594560803,0.68256514038463,0.8006932964707927,0.7784649914224222,1.284255741160149,2.5364401878613503,0.749853125930281,0.3083905951669659,0.41126799969576855,0.9512242674827576,0.5198952456315358,1.0,0.056072931471092095,0.15012376698709404,2.6772947846411244,0.0,0.0,0.7333333333333333,1.0885239713099284,1.6086141934967289,1.4777939998518586,0.05,2.0,9.0,0.22209879944976244,0.6275254720985486,2.8254338774149543,0.0,0.0,4.2250000000000005,0.1827489279832931,0.5632105016924503,3.0818812887588543,0.0,0.0,12.0,0.7819772735867427,1.1079780181032644,1.4168928631662583,0.14131622927685655,1.3670142183519207,6.345836754746151,0.6737741678953171,1.9859246611595154,3.274408221244812,7.547801780700684,9.2381010055542,2.2322145,1.8630486,0.541193974781196,0.3825477119480915,0.28795398990876553,0.24487841024737544,0.11497769291555002,3,5.5,8.0,1.0663492490350046,0.65625,1.894086873056752,0.9956723,0.6875,3.516666666666667,3.324237590118305,1.0578866796766815,0.7689027109135372,Outside,Red
